Hugo_Symbol	Incidence	CL97.5%	CL2.5%	Mean
TNFRSF9	0.5674761465086053	0.6973649744040259	0.4444807668528305	0.5642850510054006
CRLF3	0.5674231764129234	0.6930610266010159	0.4411552775266105	0.5635019428928875
NACA2	0.5672595876194637	0.6992728932196418	0.44050461377371186	0.5666861931809811
TRIM54	0.567097184802234	0.7002314824264332	0.4471669973417782	0.5680646013944539
DCAF10	0.5670669233026034	0.7000780604222877	0.4378770232866093	0.5640376522485803
OR6C3	0.5670108704872938	0.7033257893351783	0.4473798467975098	0.567063002527337
C1GALT1C1	0.5669737378551273	0.690392956742078	0.44292502394760314	0.566134419028285
GLYCTK	0.5669718052398786	0.6988201278263912	0.44426157842122477	0.5648428740781991
TBC1D10B	0.5669671693676253	0.6950763518017457	0.43849686620275197	0.5650835149936302
MICU2	0.566958335801148	0.6972747967906215	0.4475220492766873	0.5654357143580938
CRYGC	0.56684435771531	0.6952797560525762	0.43892883108314684	0.5650770427306535
SQSTM1	0.5665356682418475	0.6940386569800308	0.4485402008318818	0.5652859865332416
FCGR2A	0.56652580675159	0.6920278177055841	0.4407599111787142	0.566298734415617
UBXN2B	0.5664629432084165	0.6916358904059119	0.4410576560721084	0.5661590928569086
THAP5	0.5662403680286549	0.6913961124533341	0.4346958780701837	0.56507315259074
BCL2L11	0.566220486608678	0.702023766344104	0.43455217201072593	0.5640776151410143
MRPS31	0.5661921157126552	0.700630637556634	0.4409014348569646	0.5647353870876861
VIP	0.5661875937635739	0.6969636433665056	0.43123861535891755	0.5660026136551239
IL10RB	0.566089012462807	0.6966550358989456	0.4406167052564002	0.5645184466837528
INHBE	0.5660687773569355	0.697729217594345	0.444203862122666	0.5668703996257294
SLC25A52	0.5660501707994128	0.6912249238760982	0.44456066438028974	0.5645777073569893
CYP2W1	0.5659963822440115	0.690191454468208	0.44621009026430386	0.5638731037156824
TMLHE	0.5659723492593938	0.6982902160949629	0.4415311712198532	0.5637727015501505
C11ORF40	0.565687939792665	0.6960571240898912	0.43749357243967596	0.5657740750634614
PHF10	0.5651859180880906	0.6775706577133874	0.443066551003961	0.5603745551915377
FAM81A	0.5650856689124493	0.7026780735467012	0.4325367732745186	0.5624663415724276
CXORF30	0.5650189241456516	0.6864688428990015	0.4429859742927765	0.5612689502765782
OR1G1	0.5649216871474612	0.6899433377364698	0.4459820976530945	0.5646850300787518
SERINC5	0.5648205304989318	0.6929842454117574	0.435830574283476	0.5617571710413959
SLC22A5	0.5647724851599941	0.6949748556008976	0.44737644927253867	0.5646632071096164
NT5DC2	0.564666240602665	0.6955812159781309	0.4396557034142229	0.5644961682850101
FAM117A	0.5646485012551579	0.6991295739547884	0.443939072930249	0.5657961907887353
CXCR3	0.5646209564779818	0.7006732366190572	0.4361015238844924	0.5627140068554071
ACY3	0.5646087712355552	0.6947892169417438	0.4460386918621076	0.5652248786909866
MAP2K6	0.5644938902570635	0.6991274859146199	0.4388621722853711	0.5633081977749292
TUFM	0.5644721262267416	0.7007079575470583	0.43712635480753437	0.5655379412226066
VPS4B	0.5644423999117292	0.6856383064541699	0.4395532745420953	0.56016485493656
OR1F1	0.5644403172438498	0.6942257672909706	0.45005808414213294	0.5655176386343908
NKAIN2	0.5643941344133194	0.7028600836210497	0.4369637870919879	0.5644891298077069
LRRC10	0.5643445143159574	0.691539187521935	0.4441193290942779	0.5635414286448014
MS4A7	0.5642917659298128	0.6944784399284614	0.4375675374275754	0.5615981096919624
TM6SF2	0.5642312764908638	0.6967442882896582	0.42390263985633453	0.5560464086956902
GSX2	0.5641867186803542	0.6989568758145263	0.4378705955627925	0.5636728067176857
STK17B	0.5640690338979102	0.6987634634577434	0.43111213935320153	0.5588009622782526
TRIM63	0.5640193226294122	0.7003206612796401	0.4392697170994299	0.5658844828557673
ALKBH8	0.5639941563720574	0.6974240901690698	0.4460714310781425	0.5626213736848994
RAB40AL	0.5639277033160829	0.6996289463322473	0.43818589097115984	0.5644941279272775
DNAJB5	0.5639156205378015	0.6906768625443899	0.44294602297789276	0.5622983745377024
PI4K2A	0.563830695947884	0.6871662036563834	0.44553639656281147	0.5613505448659553
ELK1	0.5638174062363827	0.6862473842597973	0.4399343895565691	0.5623391937712113
PHLDA1	0.5637684032168873	0.6909380281609626	0.44034965298031087	0.5622537158328238
FAM20B	0.5637382897553224	0.6895255546426676	0.4449330605443188	0.5624092751324641
IFNAR1	0.5635146999923395	0.697873903784791	0.43660808238974536	0.5620641642268337
BPIFA1	0.563510190471778	0.6961607222853828	0.44045869195591464	0.5635607880414067
TNFRSF1B	0.5634808567520961	0.6918931494953638	0.434494793757461	0.5624352928228737
HSD3B7	0.5632862033410222	0.6891733638558187	0.42966124764247016	0.561435955410728
TECTB	0.5632366644484641	0.6883882030829137	0.4372020374505884	0.5620187076846153
RGS21	0.5631161712987615	0.6944436926201706	0.43760367837876835	0.5633075767531878
HMX2	0.5630640026042933	0.69549428573568	0.4355252831017185	0.562797290557612
WHAMM	0.5630615371177327	0.6852338488145864	0.4456226165373569	0.5630436457550052
OLIG3	0.5630117345487733	0.6892043500816798	0.43532123968655106	0.5596705360364866
DAPP1	0.5628679299735715	0.6865923798872577	0.44431131191033874	0.5620967155202843
CCNJL	0.5628649076045261	0.6963255435503869	0.4405098829106345	0.5626556399454907
KLK4	0.5626920672756459	0.6929973965108079	0.4429987313355818	0.561019548794811
SLC1A5	0.5625679856821444	0.6943284164468994	0.4369643723393324	0.5597578946428018
TMIGD2	0.5623641794493746	0.6987318789626846	0.4372892989425756	0.5629865986904767
CDC20	0.5623428483260491	0.6990914842126225	0.43617856894469875	0.5605626968039892
SPNS2	0.5622737293340221	0.686999865898177	0.44138811866014327	0.5606635925332155
IL17RB	0.5622038341547614	0.6925684103159736	0.43932988895398445	0.5617117548546872
GORASP1	0.5619422019698064	0.692721584647055	0.4422854622715158	0.5627927965636123
NDUFAF1	0.5618723141222752	0.697108207466387	0.41674628013794557	0.5530309927864301
SKAP2	0.5617269143320553	0.6919896549130604	0.439151802640821	0.5607868486095396
SEPTIN1	0.5616889999460578	0.6956168086837815	0.4340803390295809	0.5609551039339115
YAP1	0.5616030265975567	0.6906209178267667	0.4433420819429656	0.5613696695460302
SFRP2	0.5615953548730555	0.6908925864464195	0.43849534129206336	0.5599072072629077
SPDYC	0.5615502194486156	0.6879938704074872	0.43311070191646217	0.5587421434619295
CMA1	0.5614754175490992	0.6979211193155404	0.4359004675381165	0.5613911030109102
POU5F2	0.5614428736313132	0.6972043593081991	0.434754738429158	0.561411751579298
TTPA	0.5613921088750415	0.6913029416582935	0.4400747403643231	0.560103447732461
ARMC12	0.5613289513359907	0.6960123313057341	0.43964141630827014	0.5606551100716906
ZNF146	0.5612189943730194	0.7002711488488252	0.445381631963848	0.5616561665390477
CCND2	0.5611565110957841	0.6925154761375085	0.4416965494114955	0.5592047116371491
TEKT2	0.5611027937058354	0.6879985885475693	0.43018077835029805	0.5572876149805391
HTR2B	0.5610871742463336	0.7008870575649228	0.44104692247598604	0.5612573000492509
CCNE2	0.5610546722117643	0.6933581729869732	0.4381735961532984	0.5620290320262894
RUVBL1	0.5609685723430442	0.6954428740327975	0.4287799065515296	0.5593513477649725
LMCD1	0.5609665376988532	0.6901783013361886	0.44461919796318294	0.5604248352230212
RIMS4	0.5608748639385468	0.6901256466665086	0.43850635461912046	0.5582591791306257
IL37	0.5608396051559037	0.6827617338159518	0.43555777418212605	0.5599366266737743
SCRN3	0.5608281683389682	0.69599908053081	0.43406928441014464	0.5609534780106037
PHYH	0.5607517920129199	0.6954011968373242	0.4327513693332548	0.5601466232605566
PILRA	0.5606108821369632	0.6949205818887185	0.4348405916576851	0.5611651566049967
TRA2A	0.5606072538469459	0.6837162722728909	0.4405171503409613	0.5611553168721174
TMEM59L	0.5605744626533904	0.6921675667494693	0.4347044281296658	0.5603343509845921
LCE1C	0.5604793108368616	0.6963981896687481	0.4332033814632257	0.5608866659136295
SLC39A11	0.5604630419015967	0.6981354860072564	0.4335094580024264	0.5622575657882795
PTPN2	0.5603996184695413	0.6939387191204479	0.43318354129594305	0.5595635632754127
HOXD12	0.5603696192579376	0.7021666923886429	0.4369179214988462	0.5600410925825297
RAB37	0.560223024339007	0.6896322805771197	0.43374441479100834	0.5598281850693716
PRL	0.5601640758926271	0.6952273291827664	0.43844571318099657	0.5589235358982558
RBM48	0.5601478963955419	0.6828446053646824	0.440668950578383	0.5587305081499123
POC1A	0.5600927411760946	0.6991213392627096	0.43208851086522043	0.5596885836076514
FOSB	0.5600734941343083	0.6922050606223158	0.42893243148249366	0.5611305638348404
DUSP9	0.560065790870485	0.7023024892420856	0.4349669406029774	0.5592962106727587
POLG2	0.5598315056864428	0.6860827733279315	0.43832425166272054	0.5585658709448938
GNAI1	0.5597437560113817	0.6921380882958513	0.4320437187694421	0.5617845429979077
C3ORF70	0.5597242438579316	0.6854655043582286	0.43726411922027586	0.5591325868525362
ANKRD31	0.5597160541881149	0.6851832425763161	0.4416632178404359	0.5580563014757233
NDE1	0.5596911313561667	0.6874242677708332	0.43048885653638747	0.55660841655981
APOBEC4	0.5596345694717996	0.6969170197778621	0.4338415554162625	0.5587606482522663
CTAG2	0.5596273341517535	0.6910909698602442	0.4340540404158809	0.5579002224400986
SURF6	0.5596259203275485	0.6879061775787474	0.43523747250702927	0.5563173439375421
CD58	0.5596117259414721	0.6839152283324681	0.4338525792031491	0.5523809066376636
RBPJ	0.5595377660620965	0.6862703213084559	0.442125642826594	0.5610742280813533
PPM1A	0.5594973993460121	0.688691047524852	0.43331040244315033	0.5586187308871936
ZSWIM1	0.5594151308950236	0.6953818525827604	0.4314811478253112	0.5568556223604316
NEUROG3	0.5593360961430858	0.6898419628847312	0.43064930799542556	0.557710969360398
SERINC1	0.5592861778094821	0.683781979454708	0.4181161586755412	0.5482443772079615
SNX8	0.5592604214114703	0.6873452348239663	0.4420446286221063	0.5595668587711925
TEX35	0.5592376406203095	0.6939689519368304	0.42763322081511607	0.5575680527399013
ITGB1BP2	0.5591085520739121	0.7047950969063183	0.4350146097704418	0.5590605535755524
QTRTD1	0.5588708198185912	0.6878596201523031	0.43866079420681553	0.5579832426130492
CELF5	0.5587162595638141	0.6951385888101297	0.4330845504430642	0.5600275039581086
DEK	0.5586524000109927	0.6817790116805712	0.4351600881140171	0.5560625385367428
KRTAP13-2	0.5585128269595321	0.6910255478203569	0.42913642373182814	0.5561422487087857
H1FNT	0.5583957662750848	0.6853817558657336	0.4376960952034735	0.5594320039539944
FECH	0.5582828044229834	0.6795751111183044	0.4348164648831774	0.5567049541277297
CEACAM21	0.5582721657861495	0.6907676815689429	0.4378286421842922	0.5569825616856743
ANKRD1	0.5581767041591061	0.6893377604771643	0.4291600954808716	0.5556040034414255
SIX3	0.5580507673155717	0.6844505879606868	0.4278953786772666	0.5552254452803899
SH2B2	0.5580155910238712	0.6876240146613092	0.4352011409928657	0.5573010165441824
ERGIC3	0.5579732065972486	0.6946994262247901	0.435149818487656	0.5579294597074841
MEX3A	0.5578436602434779	0.6899957463919959	0.428252662351785	0.5557006030266143
IL17A	0.5578057178389264	0.6979993298232596	0.4351104531415095	0.5571749713832841
PRCP	0.5577976038392792	0.6929265524804796	0.4326996640011346	0.5562737781985628
TAF1A	0.5577846385120213	0.694075824189509	0.42739716298446456	0.5560417964745766
FOXRED1	0.5577042525075496	0.6850841617272408	0.4353669193355905	0.5571292510437691
E2F3	0.5576254491791398	0.6903077604674399	0.43768391265710105	0.5584975019729683
SLC30A1	0.5575905151124239	0.6814576338229397	0.43071495991800784	0.5554239599260847
TRAM1	0.5575901921791101	0.6914093014372815	0.4228645592592439	0.5565772733808199
KYAT1	0.5575396068465983	0.6885341673666933	0.4293348908268211	0.5585061305841198
SCPEP1	0.5573767564094162	0.6882436947370836	0.4321191487386403	0.5560491212030793
LAYN	0.557299638009476	0.6880961134972328	0.4285923604032102	0.5548069154808414
R3HDML	0.5572635013530889	0.689216546147965	0.42654240706229857	0.5563554383190151
IGKV1D-42	0.5570414718215507	0.6954013144476181	0.425828553040087	0.5584344239316604
DEFB118	0.5570227271663512	0.6873843928686406	0.4470741465378207	0.557348223089629
ACTR6	0.5570001738076199	0.6903204151426179	0.43793014014853504	0.560234057586531
GNB1	0.5569563623300389	0.6822111032032273	0.4291672865826607	0.5524600676214336
GDNF	0.5569379253320776	0.6923168546474091	0.4287185119871916	0.5560047749401837
EIF2D	0.5568552367336963	0.6865616074132457	0.4256913839685348	0.5522939627768088
SS18L1	0.5568224562404693	0.6860119934477557	0.4394076789697142	0.5559969958579153
TERF1	0.5568160878850328	0.6839274060032527	0.4328972731746812	0.5556779599244273
GOPC	0.5567633439178438	0.6948436835230591	0.4328808669338465	0.5572396665169251
ACER1	0.5567411844779382	0.6771538251779161	0.43799994719131585	0.5531778677074093
RDH16	0.5566923232711222	0.684724359586904	0.4376967992294786	0.5553013798284794
TXLNG	0.5566402903914622	0.6830540597145042	0.4267393712804766	0.5529041551205749
SETMAR	0.556591294375035	0.6828868140207714	0.43519389859503854	0.5554603490516896
PGK1	0.5563774800626824	0.6823748312452815	0.43714197259001775	0.5585285116484769
PPP3R2	0.5563285124530488	0.6801868512181695	0.42379662489215914	0.5531931664893995
TBCEL	0.5562706531391283	0.6844709789940402	0.4388330142605787	0.5562858992500018
ZNF75A	0.5562081083435327	0.6879915831726472	0.43312662562651627	0.5564147748960421
IFNG	0.5561175909728218	0.6840417578928079	0.4340243917023755	0.5576306936845392
LANCL3	0.556035873004158	0.6872934010819859	0.4329184118244311	0.5516353710304193
RNF207	0.5560089715636164	0.6908806556418269	0.43406592549380235	0.5575397968630044
GREM2	0.5559473734153744	0.6830235672260303	0.4282293295754437	0.5540990095375167
GRXCR2	0.5559115585188892	0.6822689046015258	0.43579139979244874	0.5554670757647462
TPSD1	0.5559098764235072	0.6915431105928839	0.41538438166040276	0.5484308422884565
RCN3	0.5558998976450494	0.6786308921028181	0.4399543904596836	0.5526271155780996
HSPB8	0.5557341839606618	0.6913851176667098	0.42936333548555417	0.5553728741166745
OR2S2	0.5556589960166461	0.682152784607483	0.429983372038793	0.5529126838133227
ZNF774	0.5554732473148906	0.6827977207013927	0.4341338058018919	0.553230917252479
NUP50	0.5554173140191841	0.6756099314884254	0.44173228198036196	0.5568175497251436
CEBPE	0.5553334371851715	0.682282477857845	0.4256219555351551	0.5540800286848568
LEKR1	0.5553246840484808	0.6800698030061658	0.4269468031942967	0.5519610210195767
PAK1	0.5553108334461739	0.6846746113284825	0.4320073807229485	0.5549654068361677
CD38	0.5552480363364045	0.687811682957815	0.4350209607391202	0.5563249103313669
PIGV	0.555167492244566	0.6809065104570384	0.4331585451475684	0.553466263212214
PSMD12	0.5551233845200175	0.6817146682350669	0.4252544689280266	0.5539268011898049
PPP1R7	0.5549672878885833	0.6901411080645794	0.4334787076958764	0.55815842879816
L2HGDH	0.5549373456090331	0.6853343137871436	0.42931346848076185	0.5565624402429098
PIM2	0.5549020262939336	0.6906016486734606	0.43544217095782095	0.5578932676434369
C8ORF47	0.5548725999688433	0.677532853540372	0.4322543110058075	0.5529722562467755
CSNK1G1	0.5547129452986388	0.6821868687623351	0.43202302433944745	0.5523225658946105
CLYBL	0.5547120830193422	0.6899986723405988	0.427561560949719	0.5538809902637531
KANSL2	0.554659345689146	0.6853793356196194	0.42723981723754223	0.5523237732197113
PICK1	0.5546283376275123	0.6842468910897483	0.43455879728149155	0.5540276991056678
ACADVL	0.5546267934656395	0.6740801810676162	0.43499891978607635	0.5530066667422576
HDGFL1	0.5546209336424284	0.6882295104612678	0.43389468314446134	0.5559369466569908
B4GALT2	0.554604216908316	0.6794443765764064	0.4254840095304447	0.5500795571569831
CDR2	0.554483896834259	0.67680724162797	0.4305541553034707	0.5513364299507798
GCG	0.5544383149812812	0.68645810641582	0.42447275007773444	0.5520497144569976
POLR1G	0.5542514024511453	0.6860080966888298	0.4391674456267054	0.5558622225926119
TMEM171	0.5541698954391617	0.6759038592364744	0.42814231330289854	0.5510332149672663
KHDRBS1	0.5540947951998066	0.6850192095961639	0.42961400458429166	0.5529252263404185
PKNOX1	0.5538849059363629	0.6896741475560471	0.42742859850588205	0.5504916365546672
KLHDC8A	0.5538826083568746	0.6808610859221046	0.4268573914496738	0.5525499208733117
PTGIR	0.5538523726557644	0.692781988854958	0.42442579248599577	0.5516899668086233
BTBD8	0.5537788110665944	0.679187935275997	0.4312758772190941	0.5505070615859624
ZC3H15	0.5537099674759417	0.6752740679786599	0.43078386339376656	0.5514758916275977
HSF2BP	0.5536224892199009	0.6863739552716308	0.42734158220134816	0.5539667714437841
IGFBP2	0.5535590643774079	0.6899135067945747	0.4225570944525118	0.5496935324574076
CTBP2	0.5535404296983094	0.6774919509821979	0.43550856295519313	0.5536692510478104
TMEM177	0.5534668595689127	0.6850363141887796	0.4309039706241686	0.5541745296034947
CENPT	0.5534602927474128	0.6907879853779674	0.4308683791991282	0.5538748624722686
MTA3	0.5534267296202998	0.6879153062822628	0.4382011931975009	0.5537906878756662
PUS1	0.5532712738298926	0.6843123986908609	0.423499952711294	0.5504607528310251
B4GALT4	0.5532681978486393	0.683597925614774	0.4319972319471083	0.5515355633543506
FOXD4L5	0.5532572270067163	0.6808560377172078	0.43209749661444297	0.5529876328010337
PSEN1	0.5532180107999083	0.6812594930116527	0.42836358421394827	0.5528172124984966
CSK	0.553011655605112	0.6750606062055897	0.4274856723925613	0.5523671797151837
ZC3H10	0.5529711893363862	0.6738522078179758	0.4231112961503015	0.5503371254713167
TBKBP1	0.5529474116717025	0.6692756589302356	0.42836784717370097	0.5513080156225426
VSIG8	0.5529175766009989	0.6805450781895843	0.4244529866875675	0.5464617260757959
TTC5	0.5528747182151028	0.6803684598509684	0.4298075931304845	0.5520361329217005
B3GALNT1	0.5527675880573626	0.6817914628623002	0.4319532105869043	0.5549672871157836
ABI1	0.5527654436841611	0.6789470677902897	0.4344090958850431	0.5535694478668769
NPTX1	0.5527470885511956	0.6820318501012572	0.4301233458422308	0.5521834558427342
ZNF736	0.5527450168746175	0.6733700486260977	0.4295159706854909	0.5502517344142239
TFB2M	0.552732680158175	0.6817982754239672	0.4344709428970118	0.5526681589355905
TMEM184C	0.5525888346212258	0.6830519835562445	0.43043324126656823	0.5519096560247618
PPP1R16A	0.5525168083314997	0.6787293357772475	0.4255813158837097	0.5476098476513651
GDF15	0.5524929532761778	0.6862465404517968	0.4167653005119642	0.5484889731690467
LYPD3	0.5524922991457489	0.6798525598816876	0.43155116732016907	0.5514973223419661
CSNK2A2	0.5524090557212783	0.6795532163515996	0.4250028465218176	0.551711050457159
ST3GAL1	0.5524002122869646	0.6908248764003013	0.429952865797033	0.5538889057338573
RERGL	0.5523889991754157	0.6792264613320694	0.42832353024388425	0.5511459245106346
EVL	0.5522605438202748	0.6787880510933796	0.42874818661982206	0.552094847466554
ELOVL3	0.5519881543785594	0.6774948006873159	0.42633171231677697	0.5510096336174664
TMEM201	0.5519287386574057	0.673078299691045	0.4266284233351425	0.5508258842205873
PDIA6	0.5518950919717022	0.6826044521686084	0.4245990530799726	0.5496151679023593
MTRF1	0.5518819984851072	0.6765613650077347	0.4245466555780475	0.5505285471346183
GOT1	0.5518780210616434	0.6781457211178225	0.42671972060031277	0.5508314251474458
KRTAP10-8	0.5518284990490091	0.6893201425889763	0.42868061440774324	0.5516168883791539
NIF3L1	0.5517050933466812	0.6801272186859815	0.429335603002841	0.5517767961924953
SLC33A1	0.5516735588759819	0.6782083464361619	0.43607781906358806	0.5489179386680564
TBXA2R	0.5516333248209175	0.6819768443482549	0.42437982970287774	0.549983419171057
MAB21L3	0.5516016265605315	0.6747517195749171	0.4261300810330192	0.5509563939108794
CYP2J2	0.5516000782662037	0.6736156724046153	0.42887011257978974	0.5486919501074815
ICAM3	0.5515566082195106	0.6848303123490386	0.43316858613679055	0.5525397543561905
TSTD2	0.5514962873101683	0.6785295613395875	0.43066103352302415	0.5501589253977955
PGAM4	0.5514128121910373	0.6925999434354986	0.4160215539962595	0.552900458725738
SEPN1	0.5513759932290845	0.6742843996179103	0.43142031043490947	0.5503848540079459
DBX1	0.5513689147351659	0.6833347201754093	0.4217126131664491	0.5494632133398357
EXOG	0.5512464830039585	0.6802722957268619	0.42234549978357344	0.5470940072513203
OOEP	0.5512393693262232	0.6852932976102765	0.42525486969135656	0.5509895718004729
MRPL1	0.551210272839226	0.6851457757953263	0.4285317113375637	0.5516375352320367
APOBEC3B	0.5511334657203137	0.6804216526782132	0.4302168844835873	0.5483026087162948
SFTPB	0.5510927002723759	0.6761917547794944	0.42686185754158407	0.5508720457952522
POLD2	0.5510859501833094	0.6737112063726317	0.4262266331504029	0.5479956259435489
ANGPTL3	0.5510078021889001	0.6817309109906773	0.42854939229549627	0.5497263031328536
CCDC3	0.5509426661294212	0.678682321709122	0.4270954951830148	0.5494050558057486
GJB3	0.5509321551804961	0.6757060229977702	0.4246811049328998	0.5492810143121758
ENTPD2	0.5509262590118681	0.6840629644000665	0.4294986655581349	0.5507549845010232
ZSCAN12	0.5509182399700352	0.6707083357920325	0.424768538617471	0.545901898348887
GSDMB	0.5509135592799523	0.6807735074870237	0.42451239311924754	0.549369316705011
HAUS7	0.5509040549701545	0.6785606320268764	0.4239937096316389	0.5498808041425427
RCOR2	0.5508487606777976	0.6764346285258035	0.42024763640455515	0.5494270901149352
INTS12	0.5508072724339126	0.6763213029595408	0.4309239121060891	0.5501360384388408
FLOT2	0.5507166078835711	0.6736261475949691	0.4192945770932307	0.5474071762797414
GLT8D1	0.5507105074023675	0.6853703212637271	0.426103956611833	0.5498115790774416
LACC1	0.5505484552456397	0.6791035911792277	0.42702396197107306	0.5487827372795281
RRNAD1	0.5505119692616208	0.6789905226376226	0.4262659970227538	0.5476950984233965
FAXC	0.5505061120609552	0.6801889786216069	0.424798843084437	0.5507592522675471
HERPUD2	0.5504902130968212	0.6668004990789995	0.42614253370889243	0.5471743381230456
TRIM47	0.5504369926240813	0.6915105556977345	0.4205449380401556	0.54916671285488
ANKS3	0.5504349770946342	0.6698849532304934	0.4354746553187355	0.5502310953064168
WRAP73	0.5503959644372447	0.6704045418910384	0.42374991231964887	0.545851618280258
LCE1B	0.5503801152259652	0.6795977389309605	0.4227112577278065	0.5491457096941444
IRX3	0.5503236561263557	0.6831389879233635	0.41882176730859844	0.5489905411367088
SLC29A2	0.5502999140540834	0.6847137183781666	0.4291524750705041	0.5505184332526194
PRRG1	0.5502126674629	0.6739398525870484	0.42743083566196094	0.5488691204268987
STK38L	0.5500574758683849	0.6752325333967423	0.4249481398028183	0.5460547356266766
KRTAP4-9	0.5499987472581233	0.6780292702960002	0.4272662212292469	0.5502820936756848
PCGF2	0.5499003913280627	0.6757970318473191	0.4247279274522879	0.5479936955240104
BSG	0.549897332222596	0.6840928075175036	0.42341850779402795	0.550719408659216
OR2H2	0.549865438129581	0.6807584987027382	0.4333944023315945	0.548378866010982
RCBTB1	0.5498172227341677	0.673175966072442	0.4316927923593175	0.5497817992499799
MYLIP	0.5496538900423765	0.6824879201674299	0.4239851570005369	0.5457769989424285
FBP2	0.5496224600001967	0.6740272192145534	0.4310344224288375	0.5491417493350441
SDR9C7	0.5495541352481256	0.6773861563009592	0.42444727857012576	0.5476558693379169
HBD	0.5495342193672932	0.6754603147949645	0.42602346573718414	0.5486878935439204
TTC23L	0.5494904399427571	0.6796102294191773	0.4209757083542593	0.5471264551067334
KLK7	0.5494153059034055	0.6821060474488098	0.4319270736473473	0.5502721549096262
ETNK1	0.5493274605418293	0.6747617252559713	0.4215547283238682	0.546254752599288
PSAP	0.5492433056930599	0.6717284118483478	0.42901332151611055	0.5461381934019175
DRAXIN	0.549100125187417	0.6777531307942962	0.41909237935643934	0.5485719337253611
IYD	0.5489390293463955	0.6804224001933107	0.42366710651051376	0.5503428621320261
CNTFR	0.5488814019854014	0.6775529220897234	0.42277622900222495	0.5471206276124622
DNAJB11	0.5488691606437923	0.6684377461261894	0.4221931421871754	0.5464937941387819
SUV420H2	0.5488399137916726	0.6837589674248791	0.42350945142365887	0.5486073518250635
OXER1	0.5487361503768012	0.6740096477777368	0.42132591317242324	0.5472515179950797
DAPK2	0.5486653716476717	0.6836916596661005	0.4216579171460506	0.5484414837616142
IFNLR1	0.5486157511893159	0.6780541070131747	0.4248111891546161	0.5457894827491202
SP6	0.5484780115100509	0.6799237659981405	0.4299737368846311	0.5491570526315884
FAM50A	0.548332797991679	0.680208374015796	0.424094970424875	0.5487594273693582
EVI2B	0.5483042303810064	0.6812947576301208	0.4184995386973637	0.5452645566114593
CCDC51	0.5480909719790502	0.6717609507471456	0.42761119564814476	0.5478536634828111
ZDHHC9	0.5480044569094291	0.6775073604412223	0.4226657674643993	0.547012586124463
GLRX3	0.5479969396825504	0.6725261866610599	0.426005625432264	0.5457287289693974
FICD	0.5479368039891958	0.6686241717122626	0.4301942321032103	0.5484522582400445
ADRA2C	0.54790920760211	0.6777614139205721	0.4212656436375575	0.5484613060744248
SLC39A7	0.547828831844347	0.6751715087423512	0.42445665040827807	0.5484246714482655
AZIN1	0.547813422727113	0.6749832792643997	0.41799018053674575	0.5420512833864723
THUMPD3	0.547763996634633	0.6736690874759875	0.42900624202880144	0.5487637100772476
ATP6AP2	0.5477482969222622	0.674811660105562	0.4234478525773101	0.5450368105681352
WDR31	0.5476852853894234	0.6764866628619097	0.4180474283612213	0.5459360711415623
AP1M2	0.547646932984951	0.6827021090016562	0.4132082157495488	0.5455233432471001
ABHD4	0.5475858298208808	0.6846175476317284	0.42102324958673043	0.546021550755567
HMGB4	0.5475162741713127	0.6735381875671045	0.4214387507924886	0.5447106580266051
TTYH3	0.5475151371856443	0.683959658041861	0.4235980532016681	0.5462507955207041
EHF	0.5473634437843135	0.6726957791980973	0.4270774580993897	0.5462640884375426
ATAD3A	0.5472914176200542	0.6700183811269259	0.42591969919646594	0.5466773240385443
ACAT1	0.5472886127954968	0.6792338095058407	0.42891726831681437	0.5476570607679048
PRR11	0.547239172323709	0.677474940134444	0.42529930732873383	0.5460620025414209
HAX1	0.5471802746089001	0.6691604136637083	0.4176134783044707	0.5445997653949851
TMEM38B	0.5471583759710302	0.6794995098768037	0.4170624078853427	0.5443074254571704
WNT3	0.5470731297557884	0.6722103609698926	0.4287268300064425	0.5457438799888092
FAM53B	0.5470660001476875	0.6713320807319585	0.432844269946475	0.5460686284874269
CACNB3	0.5468059285984217	0.6690353821327351	0.42987435643304595	0.547602846108799
BHLHE22	0.546767694894922	0.6744154219164937	0.4192583533607242	0.538863903797606
STX16	0.5466635148556619	0.6764806750967176	0.42323171800906606	0.545244542453024
CASC4	0.5466529701153019	0.6711700651699283	0.4292315869044619	0.5451082481975126
WNT10A	0.5466389989184058	0.6852721006639797	0.4125391814720716	0.5470605495793653
C6ORF211	0.5466289704372782	0.6763163616788942	0.4222071997021715	0.5444483271193603
TCAF1	0.5465722247512471	0.666477016453402	0.4239320735931093	0.5439205674139157
IGKV1D-16	0.5465687269837624	0.6793287228322711	0.4273697620011394	0.5479521984832976
PRRC1	0.5465598004295401	0.6725696886300422	0.4320934533629886	0.5475079241164152
MARCH2	0.5464830638120213	0.6841902089152294	0.41974405573428764	0.5486490115418674
FSCN1	0.5463997128583278	0.6733521586259389	0.42309800864373176	0.5450450543044713
IFT57	0.5462579954888518	0.6778858804184259	0.42267557272485784	0.545048460880212
ESAM	0.5462543816552841	0.6842448606281295	0.42901306980880294	0.5476617223662876
ALG12	0.5462316987155584	0.6751630539009627	0.42143745389932963	0.5442591508002963
CPOX	0.5461994660720539	0.6684788783007046	0.42058961672086187	0.5461682579769401
SAMM50	0.5460934416602445	0.6740338205694056	0.42026916029472067	0.5448408002682668
MFSD10	0.5460022824930665	0.6727398934853964	0.4234745200434099	0.5441512575022405
