Hugo_Symbol	Mean	CL97.5%	CL2.5%
NUSAP1	0.3649258792045172	0.4479866645830078	0.2817636316201409
TAS2R31	0.3291758431809028	0.41671007396603815	0.2504434936867369
LCE1E	0.32216843145892426	0.40112523442383835	0.24522592090159656
SLC22A18	0.3696710361457039	0.45838108136264194	0.2869814766501435
RTN4RL2	0.33806776091992796	0.41675349031048137	0.26087863925701765
PHYHIP	0.3591696961146469	0.44277751732041465	0.27654578659013823
TECR	0.40174123010621166	0.49481743840825043	0.3078849866931065
SPDYA	0.3604289687663055	0.447963329513491	0.27654578659013823
ZNF385A	0.3601484628433439	0.447963329513491	0.28174893039757903
PSMD6	0.35974648933833697	0.447963329513491	0.28174893039757903
SIRT3	0.32650025480721273	0.4063346530527193	0.2504434936867369
OSGEPL1	0.3712818170273819	0.45838108136264194	0.2869814766501435
STK35	0.3541354172346412	0.4427544535889155	0.2765313576124387
H2AC15	0.35992581027239945	0.44277751732041465	0.28174893039757903
RNF39	0.32826076491520867	0.41165231975038485	0.2504434936867369
FOXJ1	0.3322804713543441	0.4115440716816003	0.2556610664718773
PARP16	0.3550266809420199	0.4427544535889155	0.2765313576124387
FUT7	0.3237392538463337	0.4063134864822629	0.24522592090159656
SYNE4	0.35970483762707683	0.447963329513491	0.28174893039757903
ABHD11	0.35878982852343827	0.447963329513491	0.27654578659013823
PCYT2	0.37055751155977484	0.45319581184560087	0.2869814766501435
KRT86	0.3864745587497433	0.47400770913636836	0.30263501174015134
RMND5B	0.37006576029899113	0.45838108136264194	0.2869814766501435
HABP4	0.3604160847994598	0.447963329513491	0.27654578659013823
TMEM156	0.3701731163459	0.45838108136264194	0.2869814766501435
MTHFD2	0.3538429098148904	0.4323817461971244	0.2713279415601357
NXPH4	0.3505745133858353	0.43754557766434	0.27131378482729834
NAGK	0.3485184375158152	0.43754557766434	0.26611009653013307
BAG5	0.37182190356404404	0.45838108136264194	0.2869814766501435
NOB1	0.360552632915042	0.44277751732041465	0.27654578659013823
DNAJA1	0.3393261522794885	0.4271278258151891	0.25567440647012785
DUOXA2	0.3431165067257881	0.4271500755326353	0.2608922515001304
CGB3	0.3815367715606452	0.46879883321179294	0.29741716671014873
TAPT1	0.36503232154964577	0.45317220543806647	0.28683643139365494
FAM220A	0.33877673507502526	0.42194092827004215	0.26087863925701765
PRSS21	0.3711596383912506	0.45319581184560087	0.2869814766501435
WDR12	0.3646277536612592	0.45317220543806647	0.28696650318271943
RWDD2B	0.3505640274702567	0.43754557766434	0.27131378482729834
ZC2HC1A	0.3915908365249848	0.48440022917860304	0.3078528567701539
SFXN1	0.35045009211714023	0.4323592227952284	0.27131378482729834
MPZL1	0.3489245959595922	0.43754557766434	0.26611009653013307
EFCAB4A	0.3386356211493767	0.4271278258151891	0.25567440647012785
EFR3B	0.36455266100271466	0.45317220543806647	0.28696650318271943
CXORF56	0.3488048116672216	0.43248888166695554	0.26611009653013307
MMADHC	0.3332316049006386	0.4115440716816003	0.2556610664718773
FNDC8	0.3283803565509329	0.406464352570022	0.2452387164101226
TMEM259	0.3284690278486019	0.411522633744856	0.2504434936867369
GJB6	0.35857680774821715	0.447963329513491	0.27654578659013823
DKK3	0.3446439383779954	0.4323367017397646	0.2608922515001304
CAMK1	0.35505970270658793	0.4375683700578215	0.2713279415601357
GTF2H4	0.3764088486559752	0.46877441533413194	0.29219932168014606
IL26	0.3332409905800997	0.4167317810074491	0.25045656144012524
MSANTD2	0.37974641690971644	0.46879883321179294	0.2922145689835108
LCE2C	0.34929018710314863	0.44273139226001357	0.27118369261986924
LY6G6F	0.322097019360472	0.4063134864822629	0.24002087138012002
TAF1D	0.3487711644933422	0.4323592227952284	0.26611009653013307
FGF21	0.3603493821145667	0.447963329513491	0.28174893039757903
PLSCR1	0.3547923015269349	0.4427544535889155	0.2765313576124387
FBXW9	0.3537557103430984	0.4427544535889155	0.2713279415601357
OR2A7	0.36796169646803767	0.45838108136264194	0.2869814766501435
DCTN2	0.3649257525532466	0.45317220543806647	0.28696650318271943
CEPT1	0.3637903005270856	0.45317220543806647	0.2816335462564794
HSF4	0.3769097912328931	0.46877441533413194	0.29219932168014606
CTRC	0.3238094860425774	0.4115011980414626	0.24522592090159656
ZNF788	0.3966291145131414	0.4844254609855193	0.31307070180015656
CES4A	0.3904660308333789	0.48440022917860304	0.3026508035900647
C7ORF34	0.32217506592994993	0.40112523442383835	0.24522592090159656
RRAD	0.3415681644499482	0.4271500755326353	0.2608922515001304
EME2	0.3174556894635958	0.40110433921966976	0.24000834811645622
CALR	0.378366102192159	0.46361410637078715	0.29741716671014873
SELO	0.3860638574767856	0.47400770913636836	0.2974326862867877
VAMP7	0.33584123375495994	0.42191894989061357	0.2556610664718773
HIC1	0.30681816379862487	0.3854969785371953	0.2295732025461755
FA2H	0.3480743649171278	0.4323592227952284	0.26611009653013307
FNTB	0.3529905866024868	0.4375683700578215	0.2713279415601357
POLR1C	0.37389189229739656	0.4635899572872174	0.2869964516802338
IGKV3D-11	0.3078187322471446	0.39068604469448354	0.2295732025461755
MSTO1	0.36593988603240224	0.4533018304547262	0.2817636316201409
TMEM72	0.34510354880704436	0.4271500755326353	0.266096212042158
SNAI1	0.331428829231922	0.42191894989061357	0.25032643523547254
CASP3	0.33412180432891536	0.4168614602295275	0.2608650284342881
SEH1L	0.3441300940981024	0.4271500755326353	0.266096212042158
NTHL1	0.32965439486232645	0.411522633744856	0.2504434936867369
TMEM182	0.35385210216726987	0.4427544535889155	0.2764012722111311
STRADB	0.34692505847126925	0.4271723275682434	0.26611009653013307
SYT8	0.3543348936199568	0.4427544535889155	0.2713279415601357
SMAD5	0.35883476355347727	0.44277751732041465	0.27654578659013823
HP	0.40251980446727115	0.49481743840825043	0.3182885468301591
SPAG11B	0.3284692437977474	0.411522633744856	0.2504434936867369
CTSH	0.4173463035180647	0.5105727959464027	0.3287413901064496
KCTD21	0.34977135038683094	0.43754557766434	0.26611009653013307
IFNL3	0.3338004160179988	0.4167317810074491	0.2607349293852278
IFNA10	0.3296805457286498	0.411522633744856	0.2504434936867369
HMGB2	0.32819033168927003	0.41671007396603815	0.2504434936867369
RNFT2	0.3599089686065695	0.447963329513491	0.2764156944196448
CBLN1	0.38189553462360143	0.46879883321179294	0.29741716671014873
FRG1	0.35521129684743247	0.4375683700578215	0.2713279415601357
OGN	0.35010740392523665	0.43754557766434	0.27131378482729834
SPG21	0.3376179630576199	0.42194092827004215	0.25567440647012785
CHKB	0.3602362471137317	0.4480929613128945	0.28174893039757903
SLC25A28	0.3333747929493257	0.42191894989061357	0.25045656144012524
HMBS	0.3541065074041922	0.44793999687483727	0.2765313576124387
MTHFD2L	0.3858061404639296	0.47400770913636836	0.2974326862867877
CAPG	0.3585931683085064	0.44277751732041465	0.27654578659013823
PURB	0.3167352904142163	0.40110433921966976	0.24000834811645622
C12ORF60	0.3490181983613788	0.43754557766434	0.27131378482729834
PDLIM4	0.3954236883809178	0.48960883379342673	0.31307070180015656
CD72	0.348197481267474	0.4323592227952284	0.27118369261986924
MGAT2	0.37522763114543073	0.458404959108194	0.29219932168014606
RNF212	0.35026192838061104	0.43754557766434	0.26611009653013307
HOXB5	0.3319134222045084	0.4115440716816003	0.2555309538460835
PTAR1	0.36562853472293866	0.45317220543806647	0.2817636316201409
VPS37C	0.3226015708634434	0.4063134864822629	0.24522592090159656
SEC14L2	0.37498828103612447	0.458404959108194	0.29219932168014606
GAPDH	0.3397791969117798	0.42194092827004215	0.26087863925701765
GALNT4	0.4004810336591953	0.4896343369100948	0.3182885468301591
CDX2	0.3377900972606877	0.41675349031048137	0.26087863925701765
ZCCHC13	0.3268846904657347	0.411522633744856	0.2504434936867369
GAPT	0.32894681565137157	0.41671007396603815	0.2504434936867369
KCNIP3	0.33393980349199665	0.4167317810074491	0.2556610664718773
RPIA	0.32896238130625044	0.411522633744856	0.2452387164101226
RPL10	0.3595361406169136	0.447963329513491	0.27654578659013823
C1ORF27	0.3746230225888237	0.4585345840626689	0.29219932168014606
IMPACT	0.3542859439263389	0.4427544535889155	0.2713279415601357
HOXC6	0.3826129324774922	0.47398301994895564	0.2922145689835108
HPGDS	0.32204974409962445	0.4115011980414626	0.24522592090159656
C4ORF29	0.3430593055836058	0.4271500755326353	0.2608922515001304
UCP1	0.3434136873167957	0.42196290893936234	0.2608922515001304
RTFDC1	0.3397131771485588	0.42207060070867014	0.25567440647012785
MTFR1	0.36126269315271586	0.447963329513491	0.28174893039757903
DPH7	0.3062568386198331	0.3854969785371953	0.2295732025461755
IQCF1	0.3322275120602058	0.4167317810074491	0.25045656144012524
KCNG3	0.36123200190526666	0.45314860148966096	0.28174893039757903
IGKV3D-20	0.2913194191353195	0.36986872265055215	0.21392048419075446
IL36A	0.32828219293142175	0.411522633744856	0.2452387164101226
CA12	0.36933071811394713	0.45838108136264194	0.28177833437695676
PHYKPL	0.37550817618288235	0.46877441533413194	0.29727159057617875
IL12B	0.3647017735079686	0.45835720610448466	0.2816335462564794
MMAB	0.3023639375094676	0.3854768974318904	0.22956122502217352
SLC52A1	0.3497289489812998	0.44273139226001357	0.26611009653013307
KCNRG	0.3386857476343031	0.42194092827004215	0.26087863925701765
GLUD1	0.33850282268260956	0.42194092827004215	0.25567440647012785
GDPD1	0.33504674705801274	0.4168614602295275	0.2608650284342881
MED27	0.30858257667418587	0.39068604469448354	0.23477852559085927
DKK4	0.3235082324284087	0.4063134864822629	0.24522592090159656
MAZ	0.353112209096072	0.4427544535889155	0.2764012722111311
C11ORF88	0.35421403131965695	0.4375683700578215	0.2713279415601357
BBS5	0.3439402868419546	0.4323367017397646	0.266096212042158
CST8	0.3216553292928163	0.4063134864822629	0.24522592090159656
GNA12	0.3475746878783118	0.4323592227952284	0.26611009653013307
OTUD3	0.37621747034931263	0.4635899572872174	0.29219932168014606
EDN1	0.3550000569945368	0.4427544535889155	0.2713279415601357
TBC1D2	0.3105124272906155	0.3907063971660763	0.23479077533131587
RAB28	0.31940605066985905	0.4062923221168872	0.23987821507229776
C10ORF53	0.3382766333530569	0.42194092827004215	0.25567440647012785
NTAN1	0.37643048971891857	0.4635899572872174	0.29219932168014606
EEF1G	0.3908214510981848	0.4792165850609438	0.3078528567701539
AIMP2	0.3884993787734673	0.47919162456377934	0.30263501174015134
PTCRA	0.3126871953185789	0.3958951919570766	0.23999582615954504
TMEM52B	0.34810061620912774	0.43754557766434	0.26611009653013307
STARD10	0.3238512850407499	0.4063134864822629	0.25030031463703356
LRRC61	0.3548281500413113	0.4375683700578215	0.2713279415601357
RAB36	0.34350859178045223	0.4271500755326353	0.2608922515001304
PBLD	0.3257927755693878	0.411522633744856	0.2452387164101226
FAM9B	0.33883892489759343	0.42194092827004215	0.26087863925701765
ZNF830	0.3698638592460786	0.45851069959655794	0.2921840759678598
RAB34	0.3377252066655881	0.42194092827004215	0.26608232900297385
FAM57B	0.3546638901365505	0.4427544535889155	0.2661239824671259
WDR5	0.3741974237450938	0.4585345840626689	0.29219932168014606
KDSR	0.3436717208254381	0.42196290893936234	0.27129962957165965
TSGA13	0.34948113044121343	0.43754557766434	0.27131378482729834
MYCL	0.3635242793745	0.45317220543806647	0.27656021707367984
PRND	0.30720058162510144	0.3854969785371953	0.23464839251474218
FGF3	0.36420594488027963	0.45317220543806647	0.2817636316201409
FAM3D	0.34097868395177794	0.4271278258151891	0.26087863925701765
THEM5	0.343129145487019	0.4271500755326353	0.266096212042158
FAM86A	0.32882036569142264	0.41671007396603815	0.2504434936867369
UCP2	0.3523818355098299	0.4375683700578215	0.2713279415601357
ELOVL6	0.3369918947375701	0.42194092827004215	0.26087863925701765
SIAH2	0.37016910989797075	0.46356581071930836	0.2920540109849169
ARHGEF38	0.3960417548552572	0.4844254609855193	0.31307070180015656
EFNB2	0.36501322987797746	0.45317220543806647	0.2817636316201409
HNRNPA3	0.3475327930367241	0.4323592227952284	0.27131378482729834
LCMT1	0.36678874082118684	0.4479866645830078	0.28696650318271943
CERS4	0.36499659550878083	0.4479866645830078	0.2817636316201409
CEACAM16	0.36434501635847966	0.45317220543806647	0.2817636316201409
GDF7	0.3407346981785096	0.42207060070867014	0.26087863925701765
SEPTIN7	0.3650214684820764	0.45317220543806647	0.2817636316201409
ACOT8	0.3529608021398114	0.4427544535889155	0.2713279415601357
LRR1	0.3549509779086138	0.4427544535889155	0.2765313576124387
MTCH2	0.349948754049497	0.43754557766434	0.26611009653013307
TBC1D13	0.3852136537653076	0.47400770913636836	0.30263501174015134
YIPF3	0.36538232220105077	0.45317220543806647	0.2817636316201409
UCP3	0.35485004110024315	0.4427544535889155	0.2713279415601357
CCDC90B	0.2813376279868298	0.3542589215941651	0.20869202274743048
METTL6	0.34582280441428154	0.4323367017397646	0.266096212042158
DHRS7	0.3669659994708444	0.4533018304547262	0.2817636316201409
PPCS	0.31806899555692303	0.39591581579495727	0.24508300726293647
CTSO	0.3856230740796817	0.47400770913636836	0.30263501174015134
NKX2-1	0.3469609003015055	0.4273019999489173	0.26611009653013307
F2RL3	0.3543268814856487	0.4427544535889155	0.2713279415601357
ELOVL7	0.3801260060067932	0.47398301994895564	0.29741716671014873
HMGXB3	0.37976214408931064	0.46879883321179294	0.2922145689835108
CABP2	0.3281160796826965	0.411522633744856	0.2504434936867369
FRA10AC1	0.3745010459221623	0.4585345840626689	0.29219932168014606
ZNF525	0.34842748917601807	0.4323592227952284	0.27131378482729834
FYTTD1	0.32847738978257407	0.411522633744856	0.2504434936867369
NADK2	0.3492964999321621	0.43248888166695554	0.27131378482729834
ICAM2	0.3544570822824828	0.4375683700578215	0.2713279415601357
CLEC4G	0.34589408051744636	0.4271500755326353	0.27129962957165965
TMEM139	0.3285347047867766	0.411522633744856	0.2504434936867369
SCML1	0.35948681684206	0.44277751732041465	0.27654578659013823
RAB38	0.32194457129737736	0.40112523442383835	0.24522592090159656
NAT1	0.3235492232106644	0.4063134864822629	0.24522592090159656
PRPF38A	0.37066088439346534	0.45838108136264194	0.2921840759678598
BPHL	0.3453874100331465	0.4271500755326353	0.266096212042158
RNF138	0.31748767324284777	0.39591581579495727	0.24000834811645622
FANCL	0.37183952446673824	0.46356581071930836	0.2869814766501435
NUDT6	0.34548334055162816	0.4271500755326353	0.2608922515001304
CENPL	0.35831568670447234	0.447963329513491	0.28174893039757903
LRP5L	0.338193686243178	0.42194092827004215	0.26087863925701765
MMP7	0.3440544814512197	0.4271500755326353	0.2659661130286073
GBX2	0.3649248748704168	0.4479866645830078	0.28696650318271943
CHP2	0.33793214142426875	0.42194092827004215	0.26087863925701765
SPATA32	0.3123514131962293	0.3958951919570766	0.23479077533131587
SOCS7	0.34383121099382696	0.4271500755326353	0.266096212042158
RAPSN	0.3441006467485097	0.4271500755326353	0.2608922515001304
HMOX1	0.3644292247268906	0.45317220543806647	0.27656021707367984
STOML1	0.36122403653579477	0.447963329513491	0.28174893039757903
DACT2	0.364649934247642	0.45317220543806647	0.2817636316201409
GTF2B	0.34970944235899065	0.4323592227952284	0.27131378482729834
INPP5E	0.3339029936987324	0.42191894989061357	0.2556610664718773
RRAGD	0.3498574672680533	0.43754557766434	0.27131378482729834
MRPL15	0.34026851421605636	0.42194092827004215	0.26087863925701765
C4A	0.33894845818518304	0.42194092827004215	0.26087863925701765
ZFP92	0.33697060133088386	0.42194092827004215	0.26087863925701765
H4C5	0.38371978786957744	0.47400770913636836	0.2974326862867877
LCE3D	0.2917071252137844	0.36480806216628914	0.21912662388480203
PDIK1L	0.34234719475006775	0.4271500755326353	0.2608922515001304
PRPS1	0.36525010160524213	0.45317220543806647	0.2817636316201409
SPDYE1	0.34898796988839337	0.4323592227952284	0.27131378482729834
TAPBPL	0.37575730671056085	0.4635899572872174	0.29219932168014606
LOXL1	0.35977241969736395	0.44277751732041465	0.28174893039757903
TMPRSS5	0.3179749125861638	0.40110433921966976	0.24000834811645622
SCAMP5	0.34581068678763743	0.4272797411878128	0.266096212042158
AQP2	0.36505552463766267	0.45317220543806647	0.2817636316201409
SHF	0.35045503756758656	0.4323592227952284	0.27131378482729834
PI4K2B	0.36114803235901966	0.4480929613128945	0.27654578659013823
PRR22	0.34451432777492225	0.4323367017397646	0.266096212042158
CACNG1	0.3338230244316279	0.4167317810074491	0.2556610664718773
RS1	0.3587488164858371	0.44277751732041465	0.27654578659013823
CD247	0.34917780704648554	0.4323592227952284	0.27131378482729834
PPID	0.3440145699269267	0.4323367017397646	0.2608922515001304
PGGT1B	0.35890394754002186	0.447963329513491	0.27654578659013823
IRF1	0.3820316827868545	0.47398301994895564	0.29741716671014873
VTA1	0.3494469365066558	0.4323592227952284	0.26611009653013307
OXNAD1	0.3534209916089169	0.4427544535889155	0.2713279415601357
PRSS53	0.34814089512300594	0.4323592227952284	0.26611009653013307
BSPRY	0.37990037101997104	0.46879883321179294	0.2922145689835108
C10ORF137	0.30793618946419804	0.39068604469448354	0.23477852559085927
CABLES2	0.3444570747986172	0.4271500755326353	0.266096212042158
ZFP1	0.35938023067521324	0.44277751732041465	0.28174893039757903
C9ORF91	0.3297372710388371	0.411522633744856	0.2504434936867369
VASN	0.3545227777057757	0.4427544535889155	0.2764012722111311
CDK1	0.3220691380307351	0.4063134864822629	0.24522592090159656
PIGU	0.36509763547788476	0.4479866645830078	0.28696650318271943
C2ORF40	0.3388334949841463	0.42207060070867014	0.26087863925701765
CAB39	0.32430329381302275	0.4063134864822629	0.24522592090159656
ALKBH3	0.3363608622771394	0.42194092827004215	0.25046963055729493
ILF2	0.3182763956821035	0.40110433921966976	0.24000834811645622
SMAD6	0.32781287370418394	0.4063346530527193	0.2504434936867369
STOML2	0.3862665673563481	0.47400770913636836	0.30263501174015134
MEIOB	0.3372665316741545	0.4271278258151891	0.26087863925701765
RPL6	0.344061294226403	0.4271500755326353	0.2556877478605719
IGKV1-17	0.328159869522635	0.411522633744856	0.2504434936867369
SNRPA	0.347701790146312	0.4273019999489173	0.27131378482729834
TSSK6	0.36596088753076667	0.45835720610448466	0.2816335462564794
N6AMT1	0.32160134811863794	0.40112523442383835	0.24522592090159656
LEMD2	0.363264119064555	0.4479866645830078	0.2817636316201409
ISL2	0.3434730275517809	0.4271500755326353	0.2608922515001304
TGIF2	0.34221833708479804	0.4271500755326353	0.2608922515001304
TRABD	0.34095379445911506	0.42194092827004215	0.26595223675932494
PEX14	0.3431503360895921	0.4271500755326353	0.2608922515001304
ZFP41	0.339243698165592	0.4271278258151891	0.26087863925701765
MYOG	0.3599924831006432	0.44277751732041465	0.27654578659013823
KRTAP10-1	0.3462756502661016	0.4271500755326353	0.266096212042158
C9ORF114	0.35608298786045706	0.4427544535889155	0.2713279415601357
SRSF7	0.3688144765462837	0.45838108136264194	0.2869814766501435
CAPZA1	0.35452217679049775	0.4427544535889155	0.2764012722111311
LACRT	0.3181396443262923	0.39591581579495727	0.2452131267282308
BCAP29	0.3494571731079758	0.43754557766434	0.27131378482729834
RNASEH2B	0.3703006479794426	0.45838108136264194	0.2869814766501435
SLC30A4	0.3543323963302903	0.4375683700578215	0.2713279415601357
ATP6V1E2	0.31846670231332036	0.40110433921966976	0.2452131267282308
TMEM190	0.3333469439012863	0.4167317810074491	0.2556610664718773
AIMP1	0.3276981409219705	0.411522633744856	0.2504434936867369
GOLGA6L1	0.3506438373767494	0.43754557766434	0.26611009653013307
RALA	0.33781118809328525	0.42194092827004215	0.2607485334373454
H1-1	0.3795596162855727	0.46879883321179294	0.2922145689835108
ZNHIT1	0.3139422524824148	0.3907063971660763	0.23999582615954504
AKR1C2	0.3439220504494393	0.4323367017397646	0.266096212042158
EEF1B2	0.3295443666693045	0.41671007396603815	0.2504434936867369
ASCC1	0.32855540519761933	0.411522633744856	0.2504434936867369
VTCN1	0.3544444040566545	0.4427544535889155	0.2713279415601357
RAD21L1	0.3371495910950166	0.4271278258151891	0.25567440647012785
SPATA2L	0.35026591835651016	0.4323592227952284	0.27131378482729834
PRKAB1	0.3443664044081585	0.4271500755326353	0.266096212042158
H3C8	0.3135206617636585	0.3958951919570766	0.23999582615954504
BTG4	0.3544602611080877	0.4375683700578215	0.2713279415601357
TAF9	0.3171310660711433	0.40110433921966976	0.24000834811645622
FOLR1	0.36948384998381334	0.45838108136264194	0.2869814766501435
TRUB2	0.3433903219883577	0.42196290893936234	0.266096212042158
C5ORF51	0.30318304861684076	0.38028755990831425	0.22435562976103515
UNG	0.3233311571065895	0.4063134864822629	0.24509579466355966
CRYGB	0.3499590100045763	0.4323592227952284	0.26611009653013307
H2BC9	0.33732804539705846	0.42194092827004215	0.25567440647012785
ADCYAP1	0.31860668402806336	0.40123403879209946	0.2452131267282308
MYL10	0.3377913756045853	0.42194092827004215	0.26087863925701765
STX1A	0.34413190151321793	0.4323367017397646	0.2608922515001304
CARD16	0.3293552486430756	0.41671007396603815	0.2504434936867369
ZNF396	0.3345886465319981	0.42191894989061357	0.2556610664718773
HSPBP1	0.3394714067426165	0.42207060070867014	0.25567440647012785
CRTAP	0.3227231000423492	0.4063134864822629	0.24522592090159656
ADAL	0.34431431993046097	0.4271500755326353	0.266096212042158
RHOU	0.31740382355462193	0.40110433921966976	0.2452131267282308
STEAP1	0.3494887671621196	0.4323592227952284	0.27131378482729834
AIP	0.32856883477709015	0.411522633744856	0.2504434936867369
ADK	0.3193837901776425	0.39591581579495727	0.24000834811645622
EBNA1BP2	0.33336329660148084	0.4167317810074491	0.2556610664718773
HIF1AN	0.33777449800079024	0.41675349031048137	0.26087863925701765
DDIT4L	0.36984669995335967	0.45838108136264194	0.2765746490632991
NFATC2IP	0.34626309539981265	0.4323367017397646	0.266096212042158
AGPAT1	0.3126527402532606	0.3958951919570766	0.23479077533131587
BCL7C	0.3493541264075475	0.43754557766434	0.27131378482729834
ANKRD23	0.3555973583670654	0.4427544535889155	0.2764012722111311
SEC22A	0.30755600696288177	0.39068604469448354	0.2295732025461755
HOXC11	0.3015897960798407	0.38028755990831425	0.22435562976103515
CNTF	0.32255254922869053	0.4063134864822629	0.24522592090159656
NAP1L4	0.3608319684471146	0.447963329513491	0.27654578659013823
FOXB1	0.3283308437117394	0.411522633744856	0.2504434936867369
CNN2	0.32793910927248315	0.411522633744856	0.2504434936867369
PPP1R42	0.35352431612812923	0.4375683700578215	0.2713279415601357
KLRD1	0.31828775000390774	0.40110433921966976	0.24508300726293647
UCK1	0.35308673987290695	0.4375683700578215	0.2713279415601357
ERP27	0.35548339892390385	0.4427544535889155	0.2765313576124387
ITM2C	0.3287245875902669	0.411522633744856	0.2504434936867369
SAMD8	0.33481231235606324	0.42191894989061357	0.2556610664718773
ARGLU1	0.3398527021964477	0.4271278258151891	0.26087863925701765
CST1	0.32485973951596264	0.4063134864822629	0.25030031463703356
PVR	0.3908231460829512	0.4792165850609438	0.3078528567701539
DUOXA1	0.3388146500997393	0.4271278258151891	0.2607485334373454
SNRPB	0.3127150843714472	0.3907063971660763	0.23999582615954504
DOK4	0.34992201466219514	0.43754557766434	0.26611009653013307
CEP57L1	0.3439640834514411	0.4271500755326353	0.2608922515001304
SLC25A22	0.3380253516027381	0.42194092827004215	0.25567440647012785
SWI5	0.33949408515733714	0.4271278258151891	0.26087863925701765
CD37	0.3172291090998605	0.40110433921966976	0.24000834811645622
JUNB	0.48015033596874285	0.578125	0.3860308680299552
BCL2	0.9845932508576555	1.1296199895887558	0.845732184808144
ARG1	0.32862831943068854	0.411522633744856	0.2504434936867369
EPDR1	0.3715909027630863	0.45838108136264194	0.2921840759678598
C1QL2	0.330601509908774	0.411522633744856	0.2556477278656023
EGLN1	0.3401738477295721	0.42207060070867014	0.26087863925701765
DUSP8	0.31357302132823656	0.3907063971660763	0.23986569988883932
ABHD10	0.3322745738540259	0.4167317810074491	0.25045656144012524
POLR1E	0.32362319469799955	0.4063134864822629	0.24522592090159656
METAP1	0.3423423176740849	0.4323367017397646	0.2608922515001304
DYNAP	0.3385005253345399	0.42207060070867014	0.26087863925701765
SAMD1	0.30056833857818765	0.38028755990831425	0.22435562976103515
GJC3	0.3341493397912463	0.42191894989061357	0.25045656144012524
DUSP7	0.32303779079969036	0.4063134864822629	0.24522592090159656
NPL	0.34819786549201504	0.4271723275682434	0.26611009653013307
SLC39A1	0.31678840637668715	0.40110433921966976	0.24000834811645622
DCUN1D2	0.30293089842637394	0.38028755990831425	0.22435562976103515
NIT1	0.3265105255849884	0.4063346530527193	0.2504434936867369
WBSCR22	0.3355575375160532	0.42191894989061357	0.25045656144012524
LENG1	0.34809622993994344	0.4323592227952284	0.26611009653013307
CCNH	0.3391680260300833	0.42194092827004215	0.25567440647012785
ITPKA	0.3136534871553751	0.3907063971660763	0.23999582615954504
STX5	0.32862777757025713	0.411522633744856	0.2504434936867369
LRRC71	0.3541383942040164	0.4375683700578215	0.2713279415601357
MSRA	0.3285676780877239	0.41165231975038485	0.2504434936867369
SYNDIG1L	0.3552368573043519	0.4427544535889155	0.2713279415601357
ZBED6CL	0.3132301494953066	0.3907063971660763	0.23999582615954504
EIF4E1B	0.35869148657594885	0.447963329513491	0.27654578659013823
RMND5A	0.3532002970905865	0.4375683700578215	0.2713279415601357
PYCR1	0.3286641187993366	0.411522633744856	0.2504434936867369
FOXH1	0.3218894550848677	0.4063134864822629	0.24522592090159656
BCAT2	0.3605021481249412	0.44277751732041465	0.27654578659013823
SDC2	0.332583001452334	0.4167317810074491	0.25045656144012524
INSIG2	0.31762153039750735	0.40110433921966976	0.24000834811645622
KATNBL1	0.3434210172591651	0.4271500755326353	0.266096212042158
MOK	0.33792125183271243	0.42194092827004215	0.25567440647012785
LRPAP1	0.3283654805952743	0.411522633744856	0.2504434936867369
PON2	0.35486304156410825	0.4375683700578215	0.2713279415601357
RNF34	0.3174580842376941	0.40110433921966976	0.24000834811645622
MALRD1	0.3515710299785281	0.43754557766434	0.27131378482729834
CLN8	0.3390626378719787	0.42194092827004215	0.26608232900297385
FBXL12	0.3481012510625303	0.4323592227952284	0.26611009653013307
TNFRSF10C	0.32338100229745015	0.4063134864822629	0.25043042729691656
C12ORF43	0.33823211915771795	0.4271278258151891	0.25567440647012785
EIF3M	0.33905457630609376	0.42194092827004215	0.26087863925701765
PPP2R2D	0.35122035250382344	0.43754557766434	0.27131378482729834
PSMA1	0.34989149440271344	0.4323592227952284	0.26611009653013307
C4BPB	0.35491037240861045	0.4427544535889155	0.2765313576124387
MRI1	0.3437061931839866	0.4323367017397646	0.266096212042158
FABP1	0.30742351532741385	0.39068604469448354	0.2295732025461755
PEX7	0.3123463470172711	0.3958951919570766	0.23999582615954504
RGMB	0.3547379492837988	0.4427544535889155	0.2713279415601357
PARVA	0.33891945339150026	0.42194092827004215	0.26087863925701765
RDH5	0.34256776459526844	0.4271500755326353	0.26076213890914146
TMEM35	0.3175346791490772	0.40110433921966976	0.2348030263501174
LRP2BP	0.35845834158934814	0.447963329513491	0.27654578659013823
KLK14	0.32347152552202374	0.4063134864822629	0.25030031463703356
C9ORF50	0.33465323840872185	0.42191894989061357	0.2556610664718773
HOXA10	0.3380931615389335	0.42194092827004215	0.26087863925701765
UBE2A	0.4734267266755166	0.5780948908910994	0.3809424411626572
C12ORF10	0.30232290714082616	0.38028755990831425	0.22435562976103515
MFNG	0.33956958424904105	0.4271278258151891	0.25567440647012785
PSTPIP2	0.37060866630988243	0.45838108136264194	0.2869814766501435
ASB13	0.31808227735097455	0.39604552888057437	0.24000834811645622
TDRD12	0.3689862696395055	0.45838108136264194	0.2921840759678598
DUSP2	0.6932455258715445	0.8123307644240784	0.5793621796544705
SLC35E4	0.3255765505143511	0.4063134864822629	0.24522592090159656
FIBP	0.3543700155142508	0.4323817461971244	0.2661239824671259
CYB5R3	0.3500565583771141	0.43754557766434	0.26611009653013307
GDPGP1	0.3336623274655876	0.4167317810074491	0.2556610664718773
